Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2018/033.772;-;IDALIR PERUZZO;Água Superficial;Barragem de acumulação;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;05/12/2018;05/12/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;-;Barracão;Linha da adução;"-51,483199596405";"-27,6535018206087";"-51,4880061149597";"-27,6538819514394"
2018/033.767;-;IDALIR PERUZZO;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;05/12/2018;05/12/2018;-;-;-;13632;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Sem denominação;-;Barracão;Ponto 1;"-51,4835858345032";"-27,6533877811018";-;-
2018/033.754;-;IDALIR PERUZZO;Água Superficial;Barragem de acumulação;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;04/12/2018;04/12/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;-;Barracão;Linha da adução;"-51,4789509773254";"-27,6634228023997";"-51,4788222312927";"-27,6606480591039"
2018/033.752;-;IDALIR PERUZZO;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;04/12/2018;04/12/2018;-;-;-;50000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Marmeleiro;-;Barracão;Ponto 1;"-51,4790797233582";"-27,6635368314393";-;-
2018/033.655;-;Pablo Rodrigo Ferreira Romeiro;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;03/12/2018;24/02/2020;-;-;-;"59171,02";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;Monte Alegre dos Campos;Ponto 1;"-50,6833004951477";"-28,7781918007691";-;-
2018/033.376;-;Agropecuaria Fockink Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Em análise;-;29/11/2018;07/01/2020;-;-;-;246000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Panambi;Ponto 1;"-53,4572196006775";"-28,3982335362495";-;-
2018/033.220;-;Trópico Energia Renovável LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;28/11/2018;12/02/2019;-;-;-;5855;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Arroio Butiá;-;Soledade;Ponto 1;"-52,6786111111111";"-28,8552777777778";-;-
2018/033.212;-;CGH PESSEGUEIRO GERADORA DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;27/11/2018;03/12/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;-;-;Barros Cassal;Linha da adução;"-52,638738155365";"-29,1166248401194";"-52,6423001289368";"-29,1270846259675"
2018/033.167;-;Everton Alessandro Delfes;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Desativado;-;27/11/2018;03/12/2018;-;-;-;50000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Marmeleiro;-;Barracão;Ponto 1;"-51,4786076545715";"-27,6619784242682";-;-
2018/032.937;-;Trópico Energia Renovável LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando alterações de dados inconsistentes;-;23/11/2018;30/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;-;-;Soledade;Linha da adução;"-52,6787781715393";"-28,8550106567237";"-52,6883482933044";"-28,8517781128336"
2018/032.921;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando alterações de dados inconsistentes;-;23/11/2018;25/02/2019;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;-;-;Victor Graeff;Linha da adução;"-52,7258563041687";"-28,6718380613727";"-52,7313494682312";"-28,672929997169"
2018/032.914;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;23/11/2018;23/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Jacuí;-;Victor Graeff;Ponto 1;"-52,7258348464966";"-28,6717627550362";-;-
2018/032.811;-;Cazuza Ferreira Energética S.A.;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;22/11/2018;22/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;São Francisco de Paula;Linha da adução;"-50,7297348976135";"-29,0196244094111";"-50,7329964637756";"-29,0187988016082"
2018/032.593;-;USINA PADRE POLO LTDA - ME;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;20/11/2018;20/02/2020;-;-;-;15840;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Passo Fundo;Sem denominação;-;Jacutinga;Ponto 1;"-52,5460839271545";"-27,6894943455994";-;-
2018/032.144;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando verificação de inconsistências das intervenções;-;14/11/2018;12/03/2020;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Baixo Jacuí;-;-;Dom Feliciano;Linha 1;"-52,2077211885122";"-30,4767131021464";"-52,2112443518796";"-30,4664645781982"
2018/032.086;O-000.647/2020;SCHIRMER & CORREA CONSULTORIA FLORESTAL LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Outorga;Concedida;-;13/11/2018;04/03/2020;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;-;-;Boa Vista do Cadeado;Linha 1;"-53,8602783764284";"-28,5370851420144";"-53,8616106706437";"-28,5373194353056"
2018/032.076;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando verificação de inconsistências das intervenções;-;13/11/2018;12/03/2020;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Baixo Jacuí;-;-;Dom Feliciano;Linha 1;"-52,2099399607899";"-30,4649525948222";"-52,2164325338514";"-30,4587083777093"
2018/032.067;O-000.647/2020;SCHIRMER & CORREA CONSULTORIA FLORESTAL LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Outorga;Concedida;-;13/11/2018;04/03/2020;-;-;-;"23884,724";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Conceição;-;Boa Vista do Cadeado;Ponto 1;"-53,8602";"-28,5372";-;-
2018/031.725;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;09/11/2018;12/03/2020;-;-;-;"18403,51";Aproveitamento hidrelétrico;Bacia Hidrográfica do Baixo Jacuí;Sem denominação;-;Dom Feliciano;Ponto 1;"-52,207743";"-30,4768916666667";-;-
2018/031.548;R-000.676/2020;SPE DALTRO FILHO GERAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;07/11/2018;10/03/2020;-;-;-;2833;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio da Seca;-;Imigrante;Ponto 1;"-51,7493";"-29,3301";-;-
2018/031.421;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;06/11/2018;12/03/2020;-;-;-;"63206,25";Aproveitamento hidrelétrico;Bacia Hidrográfica do Baixo Jacuí;Arroio Itaticui;-;Dom Feliciano;Ponto 1;"-52,2099403535777";"-30,4649555278681";-;-
2018/031.389;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;06/11/2018;06/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;São Francisco de Paula;Linha 1;"-50,7557863032931";"-29,0311626908268";"-50,7546456019396";"-29,0308156737655"
2018/031.334;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando formalização de documentos;-;05/11/2018;06/11/2018;-;-;-;"16615,37";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Contrato;-;São Francisco de Paula;Ponto 1;"-50,7559200875986";"-29,0311714873904";-;-
2018/031.022;-;PARTIALIS COMERCIO E GERAÇÃO DE ENERGIA S/A;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;31/10/2018;27/11/2019;-;-;-;6672;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Rio Fortaleza;-;Erval Seco;Ponto 1;"-53,4791";"-27,465";-;-
2018/030.801;-;CGH PESSEGUEIRO GERADORA DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;29/10/2018;03/12/2018;-;-;-;165000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Barros Cassal;Ponto 1;"-52,639";"-29,1168";-;-
2018/030.006;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;18/10/2018;22/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;-;Barracão;Linha 1;"-51,3559121512491";"-27,7928191835549";"-51,3740374882247";"-27,8195389446561"
2018/029.968;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Adução para aproveitamento hidrelétrico;Outorga;Indeferida;-;17/10/2018;14/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Campestre da Serra;Linha da adução;"-51,1284184455872";"-28,8125285219999";"-51,1293625831604";"-28,8133181711107"
2018/029.901;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;17/10/2018;22/11/2018;-;-;-;"885663,019";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Bernardo José;-;Barracão;Ponto 1;"-51,374";"-27,8196";-;-
2018/029.725;-;Anapaula Pellin;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Indeferida;-;16/10/2018;16/10/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;-;-;Caxias do Sul;Linha 1;"-51,0092749166416";"-29,1671439371321";"-51,0138479499926";"-29,1692078865238"
2018/029.642;-;Anapaula Pellin;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Em análise;-;15/10/2018;15/10/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;-;-;Caxias do Sul;Linha 1;"-51,0151078258092";"-29,1685334232618";"-51,0230042510051";"-29,1727302944104"
2018/029.541;-;Anapaula Pellin;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Desativado;-;15/10/2018;17/10/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;-;-;Caxias do Sul;Linha 1;"-51,0579538336396";"-29,1743779680682";"-51,0663755140602";"-29,182333292481"
2018/029.446;-;Anapaula Pellin;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando verificação de inconsistências das intervenções;-;11/10/2018;18/02/2020;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;-;-;Caxias do Sul;Linha 1;"-51,0418900174381";"-29,1759363845094";"-51,0515122757074";"-29,1765186605294"
2018/029.418;-;BME ENERGIA S/A;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/10/2018;09/11/2018;-;-;-;"8605173,72";Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Ivaí;-;Salto do Jacuí;Ponto 1;"-53,3192467689514";"-29,1276844380641";-;-
2018/029.400;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/10/2018;23/11/2018;-;-;-;97650;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Pinheirinho;-;Ibirubá;Ponto 1;"-53,2519125938416";"-28,5654516388295";-;-
2018/029.396;-;Anapaula Pellin;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando verificação de inconsistências das intervenções;-;11/10/2018;18/02/2020;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;-;-;Caxias do Sul;Linha 1;"-51,0667537962245";"-29,1830640459406";"-51,0686604533814";"-29,1888789850093"
2018/029.387;-;Cazuza Ferreira Energética S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/10/2018;22/11/2018;-;-;-;"366183,02";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;São Francisco de Paula;Ponto 1;"-50,7301211357117";"-29,0199996835034";-;-
2018/029.248;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando verificação de inconsistências das intervenções;-;10/10/2018;10/10/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;-;-;Caxias do Sul;Linha 1;"-51,0883491948985";"-29,1803704479353";"-51,0914313781512";"-29,1966903454657"
2018/027.904;-;Bom Retiro Energia Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando formalização de documentos;-;25/09/2018;26/09/2018;-;-;-;30000000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Taquari;-;Cruzeiro do Sul;Ponto 1;"-51,9508266448975";"-29,6093195353758";-;-
2018/027.636;-;ENERGETICA OTTO LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Indeferida;-;20/09/2018;20/09/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;-;-;Alpestre;Canal de adução CGH Otto I;"-52,9570786951915";"-27,2692263866425";"-52,9627445112587";"-27,2726266797997"
2018/027.635;-;ENERGETICA OTTO LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;20/09/2018;28/11/2018;-;-;-;"19839,79";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Lajeado Grande;-;Alpestre;Ponto Barramento CGH Otto I;"-52,963063194077";"-27,2727856965279";-;-
2018/027.634;-;ENERGETICA OTTO LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Indeferida;-;20/09/2018;20/09/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;-;-;Alpestre;Circuito de Adução Otto II;"-52,9620616465996";"-27,2811799392701";"-52,9618287355077";"-27,2768953912148"
2018/027.627;-;ENERGETICA OTTO LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;20/09/2018;20/09/2018;-;-;-;24455;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Lajeado Grande;-;Alpestre;Ponto no Barramento da CGH Otto II;"-52,961847782135";"-27,2815227016337";-;-
2018/027.596;-;Companhia Estadual de Geração e Transmissão de Energia Elétrica;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;19/09/2018;03/05/2019;-;-;-;83000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Eugênio de Castro;Ponto 1;"-54,2893481254578";"-28,4425062637246";-;-
2018/027.528;-;"MUXFELDT, MARIA E CIA LTDA";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;19/09/2018;19/09/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;-;Ibiaçá;Linha da adução;"-51,9211935997009";"-28,0553555526247";"-51,9141554832458";"-28,0500911438877"
2018/027.517;-;"MUXFELDT, MARIA E CIA LTDA";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;19/09/2018;19/09/2018;-;-;-;88560;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Apuaê ou Ligeiro;-;Ibiaçá;Ponto 1;"-51,9213652610779";"-28,0554312976319";-;-
2018/027.444;-;Cia. Energética Rio das Antas - UHE 14 de Julho;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;18/09/2018;18/09/2018;-;-;-;55180000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Cotiporã;Ponto 1;"-51,6741666666667";"-29,0652777777778";-;-
2018/027.417;-;Cia. Energética Rio das Antas - UHE Castro Alves;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;18/09/2018;18/09/2018;-;-;-;91770000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Nova Roma do Sul;Ponto 1;"-51,3844444444444";"-29,0058333333333";-;-
2018/027.259;-;Cia. Energética Rio das Antas - UHE Monte Claro;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;17/09/2018;18/09/2018;-;-;-;11400000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Veranópolis;Ponto 1;"-51,5219444444444";"-29,0305555555556";-;-
2018/026.362;-;AJURICABA GERADORA DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;04/09/2018;04/09/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;-;-;Ajuricaba;Linha da adução;"-53,7697720527649";"-28,1526059891511";"-53,769257068634";"-28,1596814993065"
2018/026.360;-;AJURICABA GERADORA DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;04/09/2018;04/09/2018;-;-;-;90900;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Faxinal;-;Ajuricaba;Ponto 1;"-53,7701";"-28,1525";-;-
2018/025.989;R-000.643/2020;Vertente Engenharia Ltda;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Concedida;-;31/08/2018;31/08/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Ipê;Linha da adução;"-51,1934995651245";"-28,809265410822";"-51,1913967132568";"-28,8100174812875"
2018/025.979;R-000.643/2020;Vertente Engenharia Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;31/08/2018;16/01/2020;-;-;-;30000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Vieira;-;Ipê;Ponto 1;"-51,1935424804688";"-28,8093322620687";-;-
2018/025.498;R-000.116/2018;Vertente Engenharia Ltda;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Concedida;-;27/08/2018;27/08/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Campestre da Serra;Linha da adução;"-50,9998440742493";"-28,7066990796666";"-51,003577709198";"-28,709333889866"
2018/025.491;R-000.116/2018;Vertente Engenharia Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;27/08/2018;11/12/2018;-;-;-;8000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Refugiado;-;Campestre da Serra;Ponto 1;"-50,9999299049377";"-28,7066990796666";-;-
2018/024.995;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Desativado;-;21/08/2018;21/08/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;São Francisco de Paula;Linha 1;"-50,7547304642907";"-29,0309822435335";"-50,7559147105632";"-29,0311798073464"
2018/024.886;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;20/08/2018;21/08/2018;-;-;-;"16615,37";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Contrato;-;São Francisco de Paula;Ponto 1;"-50,7559269542765";"-29,0311652376769";-;-
2018/024.277;-;REDE VIVO PARTICIPAÇÕES LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;13/08/2018;13/08/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;-;-;Almirante Tamandaré do Sul;Linha da adução;"-53,0148911476135";"-28,1026479158938";"-53,0147194862366";"-28,0978779735417"
2018/024.028;-;"LIBRAGA, BRANDÃO &CIA LTDA";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;09/08/2018;09/08/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;-;-;Tapera;Linha da adução;"-52,9354977607727";"-28,629469702166";"-52,927815914154";"-28,6421631752602"
2018/023.312;-;SAULO SALLES BEVILACQUA NETO;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando alterações de dados inconsistentes;-;02/08/2018;05/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;-;-;Pinhal Grande;Linha 1;"-53,3470233382966";"-29,1881248838875";"-53,30695918064";"-29,1907470062821"
2018/023.269;-;ENERGETICA OTTO LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Desativado;-;02/08/2018;20/09/2018;-;-;-;"20015,11";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Lajeado Grande;-;Alpestre;Ponto 1;"-52,9630762963256";"-27,2728026794515";-;-
2018/023.145;O-000.298/2019;CABRAS GERADORA DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Outorga;Concedida;-;01/08/2018;16/08/2019;-;-;-;59428;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Rio Guarita;-;Erval Seco;Ponto 1;"-53,5697865486145";"-27,5369295059163";-;-
2018/022.736;-;ENGIE BRASIL ENERGIA S.A.;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;27/07/2018;04/04/2019;-;-;-;1590000000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Passo Fundo;Rio Passo Fundo;-;Entre Rios do Sul;Ponto 1;"-52,7412629127502";"-27,552758661097";-;-
2018/021.296;-;Hidropan Geração de Energia Elétrica S/A;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Desativado;-;16/07/2018;03/12/2018;-;-;-;1732993;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Lajeado Alegre;-;Condor;Ponto 1;"-53,4401254416304";"-28,199649994086";-;-
2018/020.674;-;Focchezan Energia Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/07/2018;11/07/2018;-;-;-;85000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Carreiro;-;Nova Bassano;Ponto 1;"-51,8477008277841";"-28,7028853312215";-;-
2018/019.531;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de acumulação;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;02/07/2018;04/07/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;-;-;Tio Hugo;Linha da adução;"-52,5821757316589";"-28,5896090024438";"-52,5962948799133";"-28,5997828300938"
2018/017.539;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Indeferida;-;19/06/2018;01/11/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;-;-;Coronel Barros;Linha 1;"-54,0538963447571";"-28,3668383855749";"-54,0438694852372";"-28,4082414401054"
2018/017.405;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;18/06/2018;18/06/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Ipê;Linha 1;"-51,3853327824952";"-28,6990879873795";"-51,3862982703996";"-28,6963503437336"
2018/017.354;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;18/06/2018;18/06/2018;-;-;-;"391,19";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Segredinho;-;Ipê;Ponto 1;"-51,3857171892496";"-28,6990250261772";-;-
2018/016.949;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Desativado;-;13/06/2018;13/06/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Ipê;Linha 1;"-51,3853327824952";"-28,6990879873795";"-51,3862982703996";"-28,6963503437336"
2018/016.948;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/06/2018;13/06/2018;-;-;-;"391,19";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Segredinho;-;Ipê;Ponto 1;"-51,3857171892496";"-28,6990250261772";-;-
